,road_temp_set_4,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,road_temp_set_3,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
733,11.7,2018-08-10 05:00:00,SE,27.4,1.8,12.5,9.53,89160.0,104393.76,,135.0,43.0,0.9,103492.23,22.8,ODT22,4298,-122.60288,42.06332
734,11.7,2018-08-10 05:15:00,SE,27.1,3.6,12.5,9.71,89160.0,104393.76,,135.0,43.0,0.9,103481.95,23.0,ODT22,4298,-122.60288,42.06332
735,11.7,2018-08-10 05:30:00,NE,27.0,2.7,12.5,9.71,89160.0,104393.76,,45.0,43.0,0.4,103481.95,23.0,ODT22,4298,-122.60288,42.06332
736,11.7,2018-08-10 05:45:00,SE,26.6,3.6,12.5,9.71,89160.0,104393.76,,135.0,43.0,1.8,103481.95,23.0,ODT22,4298,-122.60288,42.06332
737,11.7,2018-08-10 06:15:00,SE,26.0,3.1,12.5,10.06,89160.0,104393.76,,135.0,44.0,1.3,103481.92,23.0,ODT22,4298,-122.60288,42.06332
738,11.7,2018-08-10 06:30:00,SE,25.9,4.0,12.5,10.03,89160.0,104393.76,,135.0,45.0,0.4,103502.48,22.6,ODT22,4298,-122.60288,42.06332
739,11.7,2018-08-10 06:45:00,SE,25.6,2.7,12.5,9.75,89160.0,104393.76,,135.0,45.0,1.3,103517.95,22.3,ODT22,4298,-122.60288,42.06332
740,11.7,2018-08-10 07:15:00,S,25.2,1.8,12.5,9.62,89060.0,104276.68,,180.0,46.0,0.9,103427.66,21.8,ODT22,4298,-122.60288,42.06332
741,11.7,2018-08-10 07:30:00,SE,24.9,1.3,12.5,9.67,89060.0,104276.68,,135.0,47.0,0.9,103443.18,21.5,ODT22,4298,-122.60288,42.06332
742,11.7,2018-08-10 07:45:00,SE,24.5,1.3,12.5,9.39,89060.0,104276.68,,135.0,47.0,0.4,103458.76,21.2,ODT22,4298,-122.60288,42.06332
743,11.7,2018-08-10 08:00:00,SE,24.4,0.9,12.5,9.03,89060.0,104276.68,,135.0,47.0,0.4,103479.58,20.8,ODT22,4298,-122.60288,42.06332
744,11.7,2018-08-10 08:15:00,S,24.1,0.9,12.5,8.88,89060.0,104276.68,,180.0,48.0,0.4,103505.68,20.3,ODT22,4298,-122.60288,42.06332
745,11.7,2018-08-10 08:45:00,SE,23.7,1.3,12.5,9.06,89160.0,104393.76,,135.0,48.0,0.4,103611.43,20.5,ODT22,4298,-122.60288,42.06332
746,11.7,2018-08-10 09:00:00,SE,23.5,0.9,12.5,8.79,89160.0,104393.76,,135.0,48.0,0.4,103627.14,20.2,ODT22,4298,-122.60288,42.06332
747,11.7,2018-08-10 09:15:00,S,23.2,0.4,12.5,8.42,89160.0,104393.76,,180.0,48.0,0.4,103648.14,19.8,ODT22,4298,-122.60288,42.06332
748,11.7,2018-08-10 09:30:00,NE,23.2,0.9,12.5,8.45,89160.0,104393.76,,45.0,49.0,,103663.9,19.5,ODT22,4298,-122.60288,42.06332
749,11.7,2018-08-10 09:45:00,E,22.9,1.3,12.5,8.42,89060.0,104276.68,,90.0,48.0,,103531.88,19.8,ODT22,4298,-122.60288,42.06332
750,11.7,2018-08-10 10:15:00,E,22.5,0.4,12.5,8.45,89160.0,104393.76,,90.0,49.0,0.4,103663.9,19.5,ODT22,4298,-122.60288,42.06332
751,11.7,2018-08-10 10:30:00,N,22.4,0.4,12.5,8.08,89710.0,105037.73,,0.0,49.0,,104324.61,19.1,ODT22,4298,-122.60288,42.06332
752,11.7,2018-08-10 10:45:00,SW,22.4,0.4,12.5,8.08,89160.0,104393.76,,225.0,49.0,,103685.01,19.1,ODT22,4298,-122.60288,42.06332
753,11.7,2018-08-10 11:15:00,W,21.9,0.4,12.5,8.08,89160.0,104393.76,,270.0,49.0,0.4,103685.01,19.1,ODT22,4298,-122.60288,42.06332
754,11.7,2018-08-10 11:30:00,W,21.8,0.9,12.5,7.99,89160.0,104393.76,,270.0,49.0,0.9,103690.29,19.0,ODT22,4298,-122.60288,42.06332
755,11.7,2018-08-10 11:45:00,SW,21.7,1.3,12.5,7.99,89160.0,104393.76,,225.0,49.0,0.9,103690.29,19.0,ODT22,4298,-122.60288,42.06332
756,11.7,2018-08-10 12:00:00,SW,21.4,1.3,12.5,8.17,89160.0,104393.76,,225.0,49.0,1.3,103679.72,19.2,ODT22,4298,-122.60288,42.06332
757,11.7,2018-08-10 12:15:00,W,21.1,1.8,12.5,7.99,89160.0,104393.76,,270.0,49.0,1.8,103690.29,19.0,ODT22,4298,-122.60288,42.06332
758,11.7,2018-08-10 12:30:00,W,21.0,1.8,12.5,8.08,89160.0,104393.76,,270.0,49.0,1.8,103685.01,19.1,ODT22,4298,-122.60288,42.06332
759,11.7,2018-08-10 13:00:00,SW,20.6,0.4,12.5,7.84,89160.0,104393.76,,225.0,51.0,,103732.67,18.2,ODT22,4298,-122.60288,42.06332
760,11.7,2018-08-10 13:15:00,SE,20.5,0.4,12.5,7.57,89160.0,104393.76,,135.0,52.0,,103764.63,17.6,ODT22,4298,-122.60288,42.06332
761,11.7,2018-08-10 13:30:00,S,20.5,0.4,12.5,7.94,89160.0,104393.76,,180.0,54.0,,103775.29,17.4,ODT22,4298,-122.60288,42.06332
762,11.7,2018-08-10 13:45:00,S,20.5,0.4,12.5,8.02,89160.0,104393.76,,180.0,55.0,,103785.98,17.2,ODT22,4298,-122.60288,42.06332
763,11.7,2018-08-10 14:15:00,SE,21.2,0.4,12.5,8.21,89160.0,104393.76,,135.0,55.0,0.4,103775.27,17.4,ODT22,4298,-122.60288,42.06332
764,11.7,2018-08-10 14:30:00,SE,21.8,0.4,12.5,8.3,89160.0,104393.76,,135.0,55.0,,103769.92,17.5,ODT22,4298,-122.60288,42.06332
765,11.7,2018-08-10 14:45:00,NE,22.4,0.9,12.5,8.59,89160.0,104393.76,,45.0,54.0,,103737.94,18.1,ODT22,4298,-122.60288,42.06332
766,11.7,2018-08-10 15:00:00,NE,23.4,0.4,12.5,8.67,89160.0,104393.76,,45.0,51.0,,103684.97,19.1,ODT22,4298,-122.60288,42.06332
767,11.7,2018-08-10 15:15:00,NE,24.7,1.8,12.5,7.74,89160.0,104393.76,,45.0,45.0,1.3,103632.44,20.1,ODT22,4298,-122.60288,42.06332
768,11.7,2018-08-10 15:45:00,NE,27.0,1.8,12.5,7.47,89160.0,104393.76,,45.0,40.0,1.3,103549.11,21.7,ODT22,4298,-122.60288,42.06332
769,11.7,2018-08-10 16:00:00,NE,28.3,1.3,12.5,8.1,89160.0,104393.76,,45.0,40.0,0.9,103512.91,22.4,ODT22,4298,-122.60288,42.06332
770,11.7,2018-08-10 16:15:00,NE,29.8,2.2,12.5,8.45,89160.0,104393.76,,45.0,39.0,1.3,103471.78,23.2,ODT22,4298,-122.60288,42.06332
771,11.7,2018-08-10 16:30:00,NE,,1.8,12.5,8.42,88990.0,104194.72,,45.0,38.0,0.4,103254.06,23.6,ODT22,4298,-122.60288,42.06332
772,11.7,2018-08-10 16:45:00,NE,,2.7,12.5,8.92,89160.0,104393.76,,45.0,37.0,1.3,103400.37,24.6,ODT22,4298,-122.60288,42.06332
773,11.7,2018-08-10 17:15:00,NW,,2.2,12.5,9.27,89060.0,104276.68,,315.0,34.0,1.3,103193.74,26.4,ODT22,4298,-122.60288,42.06332
774,11.7,2018-08-10 17:30:00,N,,2.7,12.5,9.36,89160.0,104393.76,26.62,0.0,33.0,1.8,103279.62,27.0,ODT22,4298,-122.60288,42.06332
775,11.7,2018-08-10 17:45:00,N,,2.7,12.5,9.27,89160.0,104393.76,26.51,0.0,33.0,1.8,103284.62,26.9,ODT22,4298,-122.60288,42.06332
776,11.7,2018-08-10 18:00:00,W,,4.0,12.5,7.52,89160.0,104393.76,,270.0,30.0,2.2,103304.72,26.5,ODT22,4298,-122.60288,42.06332
777,11.7,2018-08-10 18:30:00,W,,5.4,12.5,6.77,89160.0,104393.76,26.56,270.0,27.0,3.1,103259.86,27.4,ODT22,4298,-122.60288,42.06332
778,11.7,2018-08-10 18:45:00,NW,,4.5,12.5,6.43,89160.0,104393.76,27.1,315.0,25.0,2.2,103215.26,28.3,ODT22,4298,-122.60288,42.06332
779,11.7,2018-08-10 19:00:00,W,,4.0,12.5,6.35,89230.0,104475.72,27.51,270.0,24.0,1.3,103266.69,28.9,ODT22,4298,-122.60288,42.06332
780,11.7,2018-08-10 19:30:00,SE,,4.9,12.5,6.33,88990.0,104194.72,28.02,135.0,23.0,1.8,102954.63,29.6,ODT22,4298,-122.60288,42.06332
781,11.7,2018-08-10 19:45:00,NE,,3.1,12.5,7.2,88990.0,104194.72,28.31,45.0,24.0,1.8,102939.93,29.9,ODT22,4298,-122.60288,42.06332
782,11.7,2018-08-10 20:00:00,E,,4.5,12.5,8.41,89230.0,104475.72,27.96,90.0,27.0,1.8,103246.89,29.3,ODT22,4298,-122.60288,42.06332
783,11.7,2018-08-10 20:15:00,SE,,4.0,12.5,8.76,89230.0,104475.72,28.29,135.0,27.0,0.9,103227.25,29.7,ODT22,4298,-122.60288,42.06332
784,11.7,2018-08-10 20:30:00,NW,,4.0,12.5,8.5,88990.0,104194.72,28.04,315.0,27.0,0.4,102964.29,29.4,ODT22,4298,-122.60288,42.06332
785,11.7,2018-08-10 21:00:00,N,,3.1,12.5,9.01,89230.0,104475.72,28.55,0.0,27.0,1.3,103212.56,30.0,ODT22,4298,-122.60288,42.06332
786,11.7,2018-08-10 21:15:00,NE,,4.5,12.5,9.27,89230.0,104475.72,28.82,45.0,27.0,0.4,103197.89,30.3,ODT22,4298,-122.60288,42.06332
787,11.7,2018-08-10 21:30:00,NE,,4.0,12.5,8.74,89230.0,104475.72,29.94,45.0,24.0,0.9,103129.98,31.7,ODT22,4298,-122.60288,42.06332
788,11.7,2018-08-10 21:45:00,NE,,3.6,12.5,8.83,89230.0,104475.72,29.43,45.0,25.0,1.8,103159.01,31.1,ODT22,4298,-122.60288,42.06332
789,11.7,2018-08-10 22:00:00,E,,4.9,12.5,9.0,89230.0,104475.72,29.63,90.0,25.0,1.3,103149.31,31.3,ODT22,4298,-122.60288,42.06332
790,11.7,2018-08-10 22:15:00,NE,,5.8,12.5,8.66,89230.0,104475.72,29.25,45.0,25.0,3.6,103168.73,30.9,ODT22,4298,-122.60288,42.06332
791,11.7,2018-08-10 22:45:00,S,,3.6,12.5,8.65,89230.0,104475.72,29.84,180.0,24.0,0.9,103134.82,31.6,ODT22,4298,-122.60288,42.06332
792,11.7,2018-08-10 23:00:00,NE,,7.2,12.5,8.14,89230.0,104475.72,29.28,45.0,24.0,3.1,103163.91,31.0,ODT22,4298,-122.60288,42.06332
793,11.7,2018-08-10 23:15:00,NE,,6.7,12.5,7.52,89230.0,104475.72,29.22,45.0,23.0,3.6,103163.95,31.0,ODT22,4298,-122.60288,42.06332
794,11.7,2018-08-10 23:45:00,NE,,5.4,12.5,7.13,89230.0,104475.72,29.44,45.0,22.0,2.2,103149.42,31.3,ODT22,4298,-122.60288,42.06332
795,11.7,2018-08-11 00:00:00,NE,,6.3,12.5,6.71,89230.0,104475.72,28.99,45.0,22.0,3.6,103173.71,30.8,ODT22,4298,-122.60288,42.06332
796,11.7,2018-08-11 00:15:00,SE,,4.5,12.5,6.33,89230.0,104475.72,28.02,135.0,23.0,1.8,103232.29,29.6,ODT22,4298,-122.60288,42.06332
797,11.7,2018-08-11 00:30:00,SE,,4.9,12.5,6.44,89230.0,104475.72,27.59,135.0,24.0,2.2,103261.76,29.0,ODT22,4298,-122.60288,42.06332
798,11.7,2018-08-11 01:00:00,E,,5.8,12.5,7.37,89230.0,104475.72,28.48,90.0,24.0,1.8,103207.77,30.1,ODT22,4298,-122.60288,42.06332
799,11.7,2018-08-11 01:15:00,NE,,4.9,12.5,5.75,89230.0,104475.72,27.0,45.0,24.0,1.8,103301.28,28.2,ODT22,4298,-122.60288,42.06332
800,11.7,2018-08-11 01:30:00,E,,4.0,12.5,5.74,89160.0,104393.76,26.56,90.0,25.0,1.3,103254.95,27.5,ODT22,4298,-122.60288,42.06332
801,11.7,2018-08-11 01:45:00,NE,,3.6,12.5,5.31,89060.0,104276.68,26.41,45.0,25.0,2.2,103164.02,27.0,ODT22,4298,-122.60288,42.06332
802,11.7,2018-08-11 02:15:00,NE,,4.0,12.5,5.9,89060.0,104276.68,,45.0,27.0,0.9,103193.95,26.4,ODT22,4298,-122.60288,42.06332
803,11.7,2018-08-11 02:30:00,SE,,2.7,12.5,5.39,89060.0,104276.68,,135.0,27.0,1.3,103224.06,25.8,ODT22,4298,-122.60288,42.06332
804,11.7,2018-08-11 02:45:00,SE,,2.7,12.5,5.47,89060.0,104276.68,,135.0,28.0,1.3,103249.22,25.3,ODT22,4298,-122.60288,42.06332
805,11.7,2018-08-11 03:15:00,SE,,4.0,12.5,5.11,89060.0,104276.68,,135.0,29.0,0.9,103299.84,24.3,ODT22,4298,-122.60288,42.06332
806,11.7,2018-08-11 03:30:00,S,,1.3,12.5,4.9,89060.0,104276.68,,180.0,30.0,0.4,103340.59,23.5,ODT22,4298,-122.60288,42.06332
807,11.7,2018-08-11 03:45:00,NE,29.8,4.0,12.5,4.98,89160.0,104393.76,,45.0,30.0,1.8,103451.51,23.6,ODT22,4298,-122.60288,42.06332
808,11.7,2018-08-11 04:00:00,NE,29.3,3.1,12.5,4.98,89160.0,104393.76,,45.0,30.0,1.3,103451.51,23.6,ODT22,4298,-122.60288,42.06332
809,11.7,2018-08-11 04:30:00,NE,28.2,1.8,12.5,4.86,89160.0,104393.76,,45.0,32.0,0.9,103513.1,22.4,ODT22,4298,-122.60288,42.06332
810,11.7,2018-08-11 04:45:00,NE,27.7,2.2,12.5,4.68,89160.0,104393.76,,45.0,33.0,1.3,103549.27,21.7,ODT22,4298,-122.60288,42.06332
811,11.7,2018-08-11 05:00:00,NE,27.3,1.8,12.5,4.58,88990.0,104194.72,,45.0,34.0,1.3,103382.92,21.1,ODT22,4298,-122.60288,42.06332
812,11.7,2018-08-11 05:15:00,NE,26.9,1.3,12.5,4.37,89230.0,104475.72,,45.0,35.0,0.4,103698.28,20.4,ODT22,4298,-122.60288,42.06332
813,11.7,2018-08-11 05:30:00,E,26.3,1.8,12.5,4.01,89060.0,104276.68,,90.0,35.0,1.3,103521.65,20.0,ODT22,4298,-122.60288,42.06332
814,11.7,2018-08-11 06:00:00,SE,25.3,1.3,12.5,4.2,89160.0,104393.76,,135.0,38.0,0.9,103695.79,18.9,ODT22,4298,-122.60288,42.06332
815,11.7,2018-08-11 06:15:00,E,24.7,3.1,12.5,4.57,89160.0,104393.76,,90.0,39.0,0.9,103695.77,18.9,ODT22,4298,-122.60288,42.06332
816,11.7,2018-08-11 06:30:00,NE,24.2,2.2,12.5,4.39,88990.0,104194.72,,45.0,39.0,0.9,103508.62,18.7,ODT22,4298,-122.60288,42.06332
817,11.7,2018-08-11 06:45:00,E,23.6,2.7,12.5,4.57,89160.0,104393.76,,90.0,41.0,0.4,103738.18,18.1,ODT22,4298,-122.60288,42.06332
818,11.7,2018-08-11 07:15:00,NE,22.8,2.7,12.5,3.92,89160.0,104393.76,,45.0,42.0,1.8,103796.92,17.0,ODT22,4298,-122.60288,42.06332
819,11.7,2018-08-11 07:30:00,NE,22.5,2.7,12.5,4.1,89160.0,104393.76,,45.0,42.0,1.8,103786.2,17.2,ODT22,4298,-122.60288,42.06332
820,11.7,2018-08-11 07:45:00,NE,22.1,2.7,12.5,3.83,89160.0,104393.76,,45.0,42.0,1.3,103802.29,16.9,ODT22,4298,-122.60288,42.06332
821,11.7,2018-08-11 08:00:00,NE,21.8,2.7,12.5,3.44,89160.0,104393.76,,45.0,43.0,1.8,103845.33,16.1,ODT22,4298,-122.60288,42.06332
822,11.7,2018-08-11 08:15:00,NE,21.4,1.8,12.5,3.34,89160.0,104393.76,,45.0,43.0,1.3,103850.73,16.0,ODT22,4298,-122.60288,42.06332
823,11.7,2018-08-11 08:30:00,NE,21.1,2.7,12.5,3.58,89160.0,104393.76,,45.0,44.0,1.3,103856.12,15.9,ODT22,4298,-122.60288,42.06332
824,11.7,2018-08-11 09:00:00,NE,20.4,2.7,12.5,3.08,89160.0,104393.76,,45.0,45.0,1.3,103904.93,15.0,ODT22,4298,-122.60288,42.06332
825,11.7,2018-08-11 09:15:00,E,20.1,2.7,12.5,3.42,89160.0,104393.76,,90.0,47.0,1.3,103921.24,14.7,ODT22,4298,-122.60288,42.06332
826,11.7,2018-08-11 09:30:00,NE,19.7,4.0,12.5,3.63,89160.0,104393.76,,45.0,48.0,1.3,103926.69,14.6,ODT22,4298,-122.60288,42.06332
827,11.7,2018-08-11 09:45:00,E,19.4,2.2,12.5,3.84,89160.0,104393.76,,90.0,50.0,1.3,103948.52,14.2,ODT22,4298,-122.60288,42.06332
828,11.7,2018-08-11 10:00:00,NE,19.2,2.2,12.5,4.03,89160.0,104393.76,,45.0,51.0,1.3,103953.99,14.1,ODT22,4298,-122.60288,42.06332
829,11.7,2018-08-11 10:30:00,SE,18.7,2.7,12.5,4.37,89160.0,104393.76,,135.0,55.0,1.3,103997.89,13.3,ODT22,4298,-122.60288,42.06332
830,11.7,2018-08-11 11:00:00,NE,18.4,3.1,12.5,4.42,89160.0,104393.76,,45.0,57.0,1.8,104025.48,12.8,ODT22,4298,-122.60288,42.06332
831,11.7,2018-08-11 11:15:00,NE,18.3,1.3,12.5,4.67,88990.0,104194.72,,45.0,58.0,0.4,103827.12,12.8,ODT22,4298,-122.60288,42.06332
832,11.7,2018-08-11 11:45:00,SE,17.9,1.3,12.5,4.88,88990.0,104194.72,,135.0,60.0,,103843.68,12.5,ODT22,4298,-122.60288,42.06332
833,11.7,2018-08-11 12:00:00,E,17.7,1.3,12.5,4.74,89060.0,104276.68,,90.0,61.0,,103947.53,12.1,ODT22,4298,-122.60288,42.06332
834,11.7,2018-08-11 12:15:00,SE,17.6,1.3,12.5,4.78,88990.0,104194.72,,135.0,62.0,0.4,103876.93,11.9,ODT22,4298,-122.60288,42.06332
835,11.7,2018-08-11 12:30:00,SE,17.4,2.2,12.5,5.2,89160.0,104393.76,,135.0,63.0,0.4,104064.23,12.1,ODT22,4298,-122.60288,42.06332
836,11.7,2018-08-11 13:00:00,E,17.0,2.7,12.5,4.96,89160.0,104393.76,,90.0,64.0,0.9,104092.07,11.6,ODT22,4298,-122.60288,42.06332
837,11.7,2018-08-11 13:15:00,SE,16.7,1.8,12.5,5.02,89160.0,104393.76,,135.0,66.0,1.3,104114.41,11.2,ODT22,4298,-122.60288,42.06332
838,11.7,2018-08-11 13:30:00,E,16.6,1.3,12.5,5.36,89160.0,104393.76,,90.0,68.0,0.9,104119.99,11.1,ODT22,4298,-122.60288,42.06332
839,11.7,2018-08-11 13:45:00,E,16.7,1.3,12.5,5.57,89160.0,104393.76,,90.0,69.0,0.9,104119.97,11.1,ODT22,4298,-122.60288,42.06332
840,11.7,2018-08-11 14:00:00,E,16.7,1.3,12.5,5.99,89060.0,104276.68,,90.0,71.0,0.4,104003.17,11.1,ODT22,4298,-122.60288,42.06332
841,11.7,2018-08-11 14:15:00,E,17.3,1.3,12.5,6.28,89230.0,104475.72,,90.0,71.0,0.4,104184.89,11.4,ODT22,4298,-122.60288,42.06332
842,11.7,2018-08-11 14:45:00,NE,18.8,3.1,12.5,7.32,89160.0,104393.76,,45.0,70.0,1.8,104030.84,12.7,ODT22,4298,-122.60288,42.06332
843,11.7,2018-08-11 15:00:00,NE,19.6,3.1,12.5,7.39,89160.0,104393.76,,45.0,69.0,1.8,104014.26,13.0,ODT22,4298,-122.60288,42.06332
844,11.7,2018-08-11 15:15:00,NE,20.5,4.0,12.5,7.27,89160.0,104393.76,,45.0,68.0,1.8,104008.75,13.1,ODT22,4298,-122.60288,42.06332
845,11.7,2018-08-11 15:30:00,NE,21.5,3.6,12.5,7.44,89160.0,104393.76,,45.0,67.0,1.8,103986.71,13.5,ODT22,4298,-122.60288,42.06332
846,11.7,2018-08-11 16:00:00,NE,24.1,4.0,12.5,7.29,89160.0,104393.76,,45.0,63.0,2.7,103942.86,14.3,ODT22,4298,-122.60288,42.06332
847,11.7,2018-08-11 16:15:00,NE,25.2,4.0,12.5,7.67,89160.0,104393.76,,45.0,61.0,1.8,103893.81,15.2,ODT22,4298,-122.60288,42.06332
848,11.7,2018-08-11 16:30:00,NE,26.5,5.4,12.5,7.58,89160.0,104393.76,,45.0,61.0,1.8,103899.24,15.1,ODT22,4298,-122.60288,42.06332
849,11.7,2018-08-11 16:45:00,NE,27.5,4.5,12.5,7.58,89160.0,104393.76,,45.0,61.0,1.8,103899.24,15.1,ODT22,4298,-122.60288,42.06332
850,11.7,2018-08-11 17:00:00,NE,28.7,5.4,12.5,7.86,89160.0,104393.76,,45.0,61.0,1.3,103882.94,15.4,ODT22,4298,-122.60288,42.06332
851,11.7,2018-08-11 17:15:00,NE,,5.8,12.5,7.71,89160.0,104393.76,,45.0,60.0,2.7,103877.53,15.5,ODT22,4298,-122.60288,42.06332
852,11.7,2018-08-11 17:45:00,NE,,4.9,12.5,8.01,89160.0,104393.76,,45.0,56.0,1.8,103802.05,16.9,ODT22,4298,-122.60288,42.06332
853,11.7,2018-08-11 18:00:00,E,,6.3,12.5,7.66,89160.0,104393.76,,90.0,54.0,0.9,103791.35,17.1,ODT22,4298,-122.60288,42.06332
854,11.7,2018-08-11 18:15:00,NE,,6.7,12.5,7.27,89160.0,104393.76,,45.0,50.0,1.8,103748.66,17.9,ODT22,4298,-122.60288,42.06332
855,11.7,2018-08-11 18:30:00,SE,,7.2,12.5,6.85,89160.0,104393.76,,135.0,48.0,2.2,103738.05,18.1,ODT22,4298,-122.60288,42.06332
856,11.7,2018-08-11 18:45:00,NE,,6.7,12.5,7.1,89160.0,104393.76,,45.0,47.0,2.2,103706.21,18.7,ODT22,4298,-122.60288,42.06332
857,11.7,2018-08-11 19:00:00,NE,,6.7,12.5,6.74,89160.0,104393.76,,45.0,45.0,4.9,103690.37,19.0,ODT22,4298,-122.60288,42.06332
858,11.7,2018-08-11 19:30:00,NE,,7.2,12.5,6.46,89160.0,104393.76,,45.0,42.0,4.9,103648.26,19.8,ODT22,4298,-122.60288,42.06332
859,11.7,2018-08-11 19:45:00,E,,7.2,12.5,6.47,89060.0,104276.68,,90.0,41.0,1.8,103511.06,20.2,ODT22,4298,-122.60288,42.06332
860,11.7,2018-08-11 20:00:00,E,,5.8,12.5,5.7,89060.0,104276.68,,90.0,37.0,1.8,103469.38,21.0,ODT22,4298,-122.60288,42.06332
861,11.7,2018-08-11 20:30:00,NE,,5.4,12.5,5.88,89160.0,104393.76,,45.0,35.0,1.3,103528.52,22.1,ODT22,4298,-122.60288,42.06332
862,11.7,2018-08-11 20:45:00,NE,,5.4,12.5,6.15,89160.0,104393.76,,45.0,35.0,3.1,103513.03,22.4,ODT22,4298,-122.60288,42.06332
863,11.7,2018-08-11 21:00:00,NE,,7.2,12.5,5.79,89060.0,104276.68,,45.0,35.0,4.0,103417.57,22.0,ODT22,4298,-122.60288,42.06332
864,11.7,2018-08-11 21:15:00,NE,,7.6,12.5,5.28,88990.0,104194.72,,45.0,34.0,5.8,103341.47,21.9,ODT22,4298,-122.60288,42.06332
865,11.7,2018-08-11 21:45:00,NE,,8.5,12.5,5.73,89060.0,104276.68,,45.0,34.0,6.3,103396.95,22.4,ODT22,4298,-122.60288,42.06332
866,11.7,2018-08-11 22:00:00,NE,,8.5,12.5,6.15,88990.0,104194.72,,45.0,35.0,4.9,103315.66,22.4,ODT22,4298,-122.60288,42.06332
867,11.7,2018-08-11 22:15:00,NE,,7.6,12.5,6.44,89160.0,104393.76,,45.0,34.0,3.6,103471.9,23.2,ODT22,4298,-122.60288,42.06332
868,11.7,2018-08-11 22:30:00,NE,,8.5,12.5,6.41,89160.0,104393.76,,45.0,35.0,5.4,103497.57,22.7,ODT22,4298,-122.60288,42.06332
869,11.7,2018-08-11 23:00:00,NE,,9.4,12.5,6.47,88990.0,104194.72,,45.0,36.0,5.8,103320.78,22.3,ODT22,4298,-122.60288,42.06332
870,11.7,2018-08-11 23:15:00,NE,,8.0,12.5,6.64,89160.0,104393.76,,45.0,36.0,4.5,103507.85,22.5,ODT22,4298,-122.60288,42.06332
871,11.7,2018-08-11 23:30:00,NE,,9.4,12.5,5.97,88990.0,104194.72,,45.0,35.0,5.4,103325.96,22.2,ODT22,4298,-122.60288,42.06332
872,11.7,2018-08-11 23:45:00,NE,,8.5,12.5,5.88,89230.0,104475.72,,45.0,35.0,6.3,103609.8,22.1,ODT22,4298,-122.60288,42.06332
873,11.7,2018-08-12 00:00:00,NE,,9.4,12.5,5.61,89160.0,104393.76,,45.0,35.0,6.3,103544.04,21.8,ODT22,4298,-122.60288,42.06332
874,11.7,2018-08-12 00:15:00,NE,,10.3,12.5,5.2,89160.0,104393.76,,45.0,34.0,5.4,103544.06,21.8,ODT22,4298,-122.60288,42.06332
875,11.7,2018-08-12 00:30:00,NE,,8.5,12.5,5.55,89160.0,104393.76,,45.0,34.0,5.4,103523.37,22.2,ODT22,4298,-122.60288,42.06332
876,11.7,2018-08-12 01:00:00,NE,,10.7,12.5,4.84,89160.0,104393.76,,45.0,34.0,3.6,103564.82,21.4,ODT22,4298,-122.60288,42.06332
877,11.7,2018-08-12 01:15:00,NE,,9.4,12.5,4.4,89160.0,104393.76,,45.0,34.0,3.6,103590.84,20.9,ODT22,4298,-122.60288,42.06332
878,11.7,2018-08-12 01:30:00,NE,,12.1,12.5,4.19,89160.0,104393.76,,45.0,35.0,4.9,103627.41,20.2,ODT22,4298,-122.60288,42.06332
879,11.7,2018-08-12 01:45:00,E,29.6,8.9,12.5,4.33,89160.0,104393.76,,90.0,36.0,2.7,103643.12,19.9,ODT22,4298,-122.60288,42.06332
880,11.7,2018-08-12 02:15:00,NE,27.6,8.5,12.5,3.61,89160.0,104393.76,,45.0,36.0,4.0,103685.26,19.1,ODT22,4298,-122.60288,42.06332
881,11.7,2018-08-12 02:30:00,NE,26.6,9.8,12.5,3.82,89160.0,104393.76,,45.0,37.0,5.4,103695.81,18.9,ODT22,4298,-122.60288,42.06332
882,11.7,2018-08-12 02:45:00,NE,25.7,9.4,12.5,3.93,89160.0,104393.76,,45.0,38.0,4.5,103711.68,18.6,ODT22,4298,-122.60288,42.06332
883,11.7,2018-08-12 03:00:00,NE,24.7,9.8,12.5,4.73,89160.0,104393.76,,45.0,42.0,6.3,103748.81,17.9,ODT22,4298,-122.60288,42.06332
884,11.7,2018-08-12 03:30:00,NE,23.1,9.4,12.5,4.77,89160.0,104393.76,,45.0,44.0,4.0,103786.17,17.2,ODT22,4298,-122.60288,42.06332
885,11.7,2018-08-12 03:45:00,NE,22.6,10.7,12.5,4.91,89160.0,104393.76,,45.0,45.0,5.4,103796.87,17.0,ODT22,4298,-122.60288,42.06332
886,11.7,2018-08-12 04:00:00,NE,22.1,10.7,12.5,4.72,89160.0,104393.76,,45.0,45.0,3.6,103807.6,16.8,ODT22,4298,-122.60288,42.06332
887,11.7,2018-08-12 04:15:00,NE,21.9,9.8,12.5,4.72,89160.0,104393.76,,45.0,45.0,3.6,103807.6,16.8,ODT22,4298,-122.60288,42.06332
888,11.7,2018-08-12 04:45:00,E,21.1,6.7,12.5,4.64,89160.0,104393.76,,90.0,48.0,1.8,103866.88,15.7,ODT22,4298,-122.60288,42.06332
889,11.7,2018-08-12 05:00:00,NE,20.7,6.7,12.5,4.76,89160.0,104393.76,,45.0,49.0,1.8,103877.7,15.5,ODT22,4298,-122.60288,42.06332
